LATITUDE,LONGITUDE,PARCELNO,SALE_PRC,LND_SQFOOT,TOT_LVG_AREA,SPEC_FEAT_VAL,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age,avno60plus,month_sold,structure_quality
25.7293844078,-80.3802784048,3040190011970,289000,7500,1001,3210,16409.3,43526.4,18932.5,64047.7,26519.7,1185.8,16,0,11,2
25.7296787806,-80.3791276713,3040190011830,379000,7500,2149,5086,16120.8,43164.8,18570.4,63653.3,26265.3,1568.2,61,0,3,2
25.7297011781,-80.3735049008,3040190031140,286000,7500,1493,2065,14515,41325.9,17186,61864.5,24771.4,3409.7,60,0,9,2
25.729847256,-80.3827834016,3040190010700,305000,7500,1126,17064,17213.7,44352.9,19469.2,64786.6,27293.1,351.3,16,0,12,2
25.7304849113,-80.374593521,3040190031030,290000,7500,1146,1437,14967.8,41720.3,17252.2,62130.4,25227.4,3060.8,16,0,7,2
25.7311740958,-80.3735702856,3040190031070,342500,8800,1764,1472,14812.6,41422.8,16836.5,61739.4,25108.3,3405.6,40,0,7,2
25.7311763556,-80.3714750675,3040190031270,350000,7500,1960,3609,14247.8,40753.6,16332.2,61082,24575.9,4106.9,26,0,9,2
25.7313847889,-80.3635000538,3040200062120,232000,8250,1429,0,12223.3,38157.5,14497.6,58520.8,22644.5,6712.6,57,0,5,4
25.7313847889,-80.3635000538,3040200062120,232000,8250,1429,0,12223.3,38157.5,14497.6,58520.8,22644.5,6712.6,57,0,7,4
25.7314321597,-80.3814729918,3040190010810,210000,7500,1813,1125,17108.5,44024.1,18788.6,64238.6,27269,824.3,61,0,2,2
25.7314571407,-80.3803251769,3040190010420,295000,10000,1357,1985,16765.6,43633.7,18466.2,63851.9,26949.3,1181.8,61,0,4,2
25.731742173,-80.3789228313,3040190010350,217500,7500,1118,2485,16428.2,43207,18048.2,63392.6,26645.7,1663.5,61,0,8,2
25.7330917915,-80.3583561052,3040170031420,320000,7500,1989,2114,11496,36625,12986.2,56737.4,21906.7,8446.8,62,0,9,4
25.7336917185,-80.3633088826,3040170390020,355000,7875,1758,17501,12761,38265.9,13817.3,58245.6,23190.5,6825.7,53,0,5,4
25.7338391987,-80.3726143366,3040180460050,345000,7484,2252,1000,15120.9,41288.1,15959.6,61189.9,25485.7,3768.9,28,0,4,4
25.733954665,-80.342035885,3040160021580,199000,6900,1080,0,8519.6,31419.1,8139.1,51482.3,18990.2,7526.9,61,0,5,4
25.73395592,-80.3424479671,3040160021660,293000,6900,1195,4566,8620.4,31552.8,8274,51613.4,19058.8,7662.5,56,0,9,4
25.7342842063,-80.369274287,3040180860060,470000,7649,2771,14960,14364.6,40236.2,15036.3,60084.6,24770.1,4871.3,28,0,6,4
25.7346096032,-80.3404082851,3040160020091,273000,5250,1452,744,8302.7,30990.3,7603.3,50930.8,18937.9,6996.6,45,0,12,4
25.7348821984,-80.3585633515,3040170030800,341000,7500,1423,5321,12043.9,36823.8,12500.7,56627.7,22437.5,8408.6,16,0,11,4
25.7351302889,-80.3595109039,3040170030750,313800,8016,1478,1086,12305.9,37142.6,12613.4,56898.6,22708.1,8092,63,0,11,4
25.7353255719,-80.345245588,3040160050950,245000,7000,1232,1103,9629.5,32593.5,9140,52373.6,19936.8,8540.3,62,0,12,4
25.7353614433,-80.3666862869,3040170280300,345000,7875,1374,5307,13977.5,39461.1,14138.8,59147.4,24404.7,5724.2,16,0,8,4
25.7358520074,-80.3454008442,3040160050770,249000,7000,1950,2315,9797.5,32689.1,9169.6,52367.6,20126.8,8569.1,60,0,6,4
25.7358520074,-80.3454008442,3040160050770,280000,7000,1950,2315,9797.5,32689.1,9169.6,52367.6,20126.8,8569.1,60,0,11,4
25.7361811811,-80.3472298152,3040160050520,210000,7000,2617,3455,10321.2,33304.1,9761.4,52915,20550.5,9159.5,66,0,3,4
25.7364916046,-80.3379080367,3040160071540,206000,7500,1886,6294,8159,30349.4,6668.8,49921.3,19185.5,6068.5,59,0,1,4
25.7366619974,-80.3619474675,3040170010250,317000,8135,1233,5336,13252,38052.5,12705.9,57529.1,23664.2,7319.6,52,0,1,4
25.7366927385,-80.3817795631,3040180320290,280000,3257,1379,0,16577.9,44463.7,17811.7,63886.7,28502,807.8,38,0,6,4
25.7368093393,-80.3545613115,3040170540010,360000,11800,1816,16168,11850.6,35677.5,11152.9,55154.7,22122.8,9737.4,29,0,7,4
25.7369150497,-80.3361099806,3040160070260,270000,5250,1201,639,7843,29846.5,6093.9,49335.9,19085.4,5493.1,59,0,12,4
25.7369684743,-80.3615450871,3040170010570,262000,8137,1116,2493,13249,37944.4,12539.2,57374,23654.4,7454.6,57,0,2,4
25.736991807,-80.3713307114,3040181000060,500000,7608,2569,3101,15510.7,41093.3,14901.3,60496,25925.2,4236.7,16,0,4,4
25.7370185749,-80.3592785941,3040170030220,250000,7875,1373,5406,12797.8,37222.8,12032.8,56648.4,23174,8202.6,63,0,1,4
25.7373526504,-80.3832588301,3040180320160,240000,3378,1284,466,16341.7,44976.5,18095.5,64297,29033,318.5,38,0,7,4
25.7374474344,-80.3592805198,3040170030090,410000,7875,1440,6742,12923,37258.7,11913.8,56608.4,23292.9,8205.4,16,0,11,4
25.7376280431,-80.3383726361,3040160071900,250000,5250,1094,2190,8561.2,30613.9,6789.8,49953.7,19635.2,6185.5,62,0,4,4
25.7376749912,-80.3434153,3040160022670,260000,6950,1415,25419,9772.3,32198.9,8428.8,51527.7,20388.4,7824.7,61,0,9,4
25.7378070324,-80.3363100932,3040160070413,270000,5250,1542,2127,8113.9,29987.9,6114.6,49291.3,19425.2,5510.3,36,0,5,4
25.7378669936,-80.3524298654,3040171330130,645000,8175,3177,62840,11842.6,35106.4,10452.5,54393,22016.5,10470.5,9,0,11,5
25.7378809563,-80.377694544,3040180240220,235000,2250,1241,0,16165.3,43214.2,16436.8,62465.6,27728.7,2147.8,38,0,4,4
25.737949551,-80.3708692459,3040180050290,490000,10275,3306,518,15617.5,41014.7,14557.6,60263.1,26040,4395.9,38,0,3,4
25.7380359014,-80.3394723262,3040160072670,255000,5250,1096,5018,8926.6,31002.5,7140.1,50258.9,19922.6,6535.8,60,0,5,4
25.7381860767,-80.3422103798,3040160022020,275000,5250,1311,2054,9622.8,31901.1,8063,51128.6,20361.9,7458.5,42,0,1,4
25.7382459822,-80.3392353432,3040160072485,305000,5250,1287,3697,8922.5,30965.9,7082,50179.8,19945.9,6477.5,19,0,4,4
25.738255021,-80.3624595745,3040170350060,400000,9375,2226,34216,13796.1,38325.8,12404.5,57532,24197.4,7142,48,0,5,4
25.7383346122,-80.3807891352,3040180321040,275000,3350,1674,0,15981.7,44258,17216.6,63429.6,28618.8,1145.1,36,0,11,4
25.7383803664,-80.365560222,3040170170380,315000,8625,2270,3598,14499.4,39333.2,13113.7,58514.5,24922.9,6127,60,0,5,5
25.738434974,-80.3760240352,3040180240030,179000,3413,1062,0,15957,42719.1,15864.4,61885,27442.1,2703.1,39,0,8,4
25.7384575029,-80.3463670085,3040160111050,354000,7875,2015,11505,10692.2,33229.8,9380.9,52398.5,21127,8795.1,47,0,2,4
25.7385239041,-80.3721441153,3040180000942,850000,45302,5665,37898,15832.8,41402.1,14692.2,60551.8,26425.4,3892,47,0,9,4
25.7386099447,-80.3650765207,3040170170280,308800,7875,1381,21968,14462.2,39204.7,12947.9,58347.7,24882.1,6294,60,0,5,5
25.7386131355,-80.3647655886,3040170170210,240000,7875,1206,1958,14393.8,39103.2,12869.9,58246.3,24811.7,6394.5,60,0,5,5
25.7387713067,-80.3824142402,3040180270090,310000,3350,1926,0,15830.4,44815.2,17604.9,63919.1,29138.6,612,38,0,10,4
25.7388694148,-80.3400032194,3040160020640,329900,6950,1085,8060,9248.9,31240.1,7286.2,50327.1,20264.3,6679.3,21,0,6,4
25.739068216,-80.3375433204,3040160071370,325000,5400,1364,1201,8624.7,30505,6492.9,49545.3,20003.7,5884.6,18,0,12,4
25.739491609,-80.346680428,3040160110990,344500,7938,2004,4907,11010.7,33422.3,9071.5,52397.3,21491.3,8885.3,53,0,2,4
25.7395736689,-80.3566241171,3040170130081,290000,6700,1171,4162,13068.1,36608,10758.3,55581,23342.7,9108.7,59,0,8,4
25.7395758288,-80.3564841307,3040170130080,300000,6700,1245,2470,13045.4,36565,10729.8,55537.7,23316.2,9156.9,59,0,6,4
25.7396389334,-80.3362913932,3040160070391,228200,5250,1439,7835,8213.6,30180.5,6087.4,49096.8,20038.9,5473.5,56,0,1,4
25.7397609891,-80.3370516796,3040160070880,320000,5400,2069,421,8457.6,30426.6,6332.6,49320.7,20172.7,5717.7,43,0,12,4
25.7401573861,-80.3776218037,3040180790010,325000,8239,2133,0,15307.3,43353.4,15959,62246.7,28227.1,2184.9,29,0,12,4
25.7401987797,-80.3666434969,3040170330060,265000,7567,1316,3605,15234.4,39842.3,12967.9,58716.2,25654,5794.6,57,0,5,4
25.7403872591,-80.3704998285,3040180280010,435000,12285,2761,5914,15216.5,41080.6,13927.7,59927.8,26568.8,4520.6,40,0,12,4
25.740942668,-80.3491736973,3040160182530,368000,7500,2009,2332,11971.4,34366.8,8953.9,53069.7,22363,9705.3,54,0,7,4
25.7410779143,-80.3450297242,3040160190420,240000,9087,1108,3823,11006.9,33070.4,8330.8,51728.6,21722.8,8330.6,51,0,7,4
25.7412986779,-80.3465956593,3040160182020,390000,7500,2227,8712,11443.8,33589.7,8460.8,52209.3,22049.8,8841.7,51,0,9,4
25.7413979016,-80.3577251952,3040170780010,630000,12544,3376,27430,13818.8,37115.8,10494.9,55762.5,24083.9,8751.6,39,0,3,4
25.7414321456,-80.3772053856,3040180000610,350000,17946,1104,4292,14821.8,43298.1,15578.8,61988.7,28404.1,2316,86,0,9,4
25.7414369441,-80.3432600693,3040160140550,369000,7950,1668,800,10503.4,32563.9,8004.9,51142.5,21566.4,7755.3,26,0,10,4
25.7416614719,-80.381484265,3040180820140,470000,7988,2804,3158,14761.7,44726.2,16826.1,63389.4,29553.1,946.4,27,0,9,4
25.7417962831,-80.3770560625,3040180900030,690000,12575,4168,9898,14693.8,43307.9,15495.9,61939.1,28479.8,2395.2,21,0,6,5
25.7418103655,-80.3654821137,3040170200100,340000,11100,1344,55616,14724.3,39599.9,12292.2,58196,25819.7,6179.6,29,0,12,4
25.7418771177,-80.3430131682,3040160140430,345000,7950,2005,1485,10417.4,32535.7,7826.6,51022.2,21671.9,7662.8,57,0,4,4
25.7418786828,-80.3804832316,3040180011310,457500,18300,2430,36942,14694.3,44318.5,16400.7,62942.1,29283.9,1165.5,48,0,11,4
25.7418969776,-80.3447258819,3040160190370,228000,7725,1429,1619,10968.9,33066.5,8020.3,51559,21941.8,8213.7,56,0,4,4
25.7421975686,-80.3639283125,3040170210050,385000,11200,1832,38986,14585.2,39141.1,11802.2,57666,25589.5,6695.1,59,0,9,4
25.7422179767,-80.3666456724,3040170270200,212000,7800,1476,5856,14572.3,40022.2,12521.6,58552.5,26193.9,5816.3,36,0,2,4
25.7422179767,-80.3666456724,3040170270200,327000,7800,1476,5856,14572.3,40022.2,12521.6,58552.5,26193.9,5816.3,36,0,11,4
25.7423005877,-80.3505552677,3040160183260,185000,8750,1234,5158,12634.9,34938.9,8771.2,53390,23017.2,10124.3,57,0,6,4
25.7423053182,-80.3521561131,3040170600090,343000,7500,1678,4181,13027.3,35451.2,9070.5,53904.7,23306.7,10597.9,43,0,1,4
25.742843507,-80.3566548819,3040171120020,390000,8924,2612,27060,14071.9,36924.2,9873.2,55308.8,24276.6,9133.7,20,0,4,4
25.7429602587,-80.3512305381,3040160181530,397000,7500,1711,33263,12968.6,35230.6,8702.1,53556.4,23344.8,10338.5,54,0,9,4
25.7429662477,-80.3510001125,3040160181520,340000,7500,2068,3792,12915.6,35160,8657,53483.1,23307.1,10263.7,54,0,12,4
25.7430235512,-80.3663317348,3040170270090,305000,8060,1840,2128,14280.5,40001.8,12279.5,58397.3,26347.3,5935,56,0,8,4
25.7431119737,-80.3813056356,3040180770060,420000,9000,2999,12026,14221,44787.7,16537.7,63225.7,29846.2,1023.3,29,0,9,4
25.7431190895,-80.363166052,3040170220090,230000,8338,1349,3304,14254.9,39002.9,11418.9,57367.8,25696.7,6972.6,58,0,3,4
25.7431545931,-80.3785692203,3040180800100,650000,15612,3109,35382,14210.6,43889.6,15692.8,62308.5,29170.2,1891.8,27,0,3,4
25.7435246612,-80.3624911575,3040170730250,400000,9063,2214,11508,14095.2,38835.3,11146.1,57126.2,25667,7210.2,40,0,9,4
25.7435774909,-80.3447218455,3040160190290,235000,9064,1485,1952,10955.6,33255.5,7451.9,51414,22476.6,8176.6,56,0,4,4
25.7436193769,-80.3690954725,3040180190320,317000,8056,1306,917,14046.7,40945,12912.7,59248.7,27115.1,5044.8,21,0,8,4
25.743655874,-80.3571491717,3040171090310,357500,7665,2197,750,14068.3,37167.2,9790.4,55400.4,24644.8,8972.9,26,0,4,4
25.7436634151,-80.3569110762,3040171090320,364900,7700,2637,3338,14068.4,37093.4,9732.1,55322.6,24601.3,9052.9,26,0,2,4
25.7437599124,-80.3655188499,3040170091640,329000,8324,1522,2672,13995.2,39825.3,11898.4,58086.8,26372.1,6224.4,45,0,8,4
25.7438833528,-80.3559176873,3040170640070,375300,7875,2124,25756,14006.4,36797.2,9441.3,54976.8,24476.9,9371.3,42,0,4,4
25.744302997,-80.3495141394,3040160181400,405000,12685,1909,27703,12495,34818.7,7961.9,52862.3,23465.9,9707.5,51,0,6,4
25.7445051558,-80.364695944,3040170091601,330000,7300,1728,3123,13735.5,39642.3,11537.6,57773.9,26411.1,6509.2,53,0,1,4
25.7446584926,-80.3562003067,3040171090210,370000,6695,2269,1896,13710.6,36974.8,9299.6,55006,24769.7,9271.1,27,0,4,4
25.7447168753,-80.3692386301,3040180190210,430000,9025,2503,32713,13650.2,41088.3,12738.5,59204.9,27437.8,5000.9,40,0,9,4
25.7447394451,-80.3679694136,3040180290030,325000,8748,1728,3522,13642.1,40689.2,12385.7,58798.9,27166.6,5420.5,38,0,7,4
25.7452008195,-80.3442552438,3040160230590,290000,7875,1655,1331,10766.3,33302.6,6847.7,51121.2,22937.6,7993.2,41,0,6,4
25.7454565734,-80.3580091927,3040171080030,360000,4500,2248,7772,13403.5,37644.5,9568.6,55551.1,25346.4,8727.4,30,0,5,4
25.7454925068,-80.369511184,3040180330010,375000,7504,2301,34285,13377.2,41252,12679.2,59237.7,27713,4918.8,38,0,11,4
25.7456367883,-80.3637585408,3040170091170,320000,4000,1261,0,13324.6,39476.7,11054.1,57399.7,26541.4,6845.9,3,0,12,4
25.7456509682,-80.3447251075,3040160230470,310000,7800,1458,1906,10911,33510.2,6767.4,51242.9,23156.8,8149.6,49,0,1,4
25.7458956782,-80.3764260026,3040180650220,300000,3751,1811,29833,13248.4,43489.7,14660.8,61453.6,29393.9,2654.2,32,0,12,4
25.7461859607,-80.3797608817,3040180680070,267800,4659,1355,28392,13132.8,44573.1,15644.6,62521.6,30243.7,1550.7,30,0,4,4
25.746758796600002,-80.3610659072,3040170890170,260000,5125,1321,8985,12956,38738.1,10085.6,56429.1,26335.3,7711.9,37,0,8,4
25.7471473431,-80.3634609468,3040080460740,257500,5113,1782,0,12796.4,39548.8,10680.6,57188.1,26929.8,6954,24,0,2,4
25.7471473431,-80.3634609468,3040080460740,340000,5113,1782,0,12796.4,39548.8,10680.6,57188.1,26929.8,6954,24,0,7,4
25.7474246153,-80.3550126573,3040080120350,369000,7500,1972,20433,12734.5,36924.2,8345.1,54432.1,25381.6,9729,49,0,8,4
25.7477876541,-80.3418700101,3040090830120,440000,10885,2807,47223,9929,32906,5661.7,50166.1,23440.8,7206,35,0,9,4
25.7484679092,-80.3454980761,3040090270150,360000,10425,2405,24518,11089.4,34096.1,5982,51258.6,24183.2,8372.8,39,0,2,4
25.7486132483,-80.3396614783,3040090050420,382000,7500,2224,8283,9185.1,32353.7,5179.5,49384.5,23468,6468.5,58,0,12,4
25.7487147823,-80.3239317482,3040100150760,355000,7500,2043,9283,4019.8,27680.5,1466.2,44330.9,21450,1303,60,0,10,4
25.7489110318,-80.3258091057,3040100040270,320000,10486,1165,248,4621.6,28250.5,2062.9,44901.6,22051.5,1905.1,64,0,10,4
25.7491162229,-80.3241677163,3040100150680,262100,7500,1637,355,4095.2,27815.2,1534.2,44372.9,21525,1378.6,60,0,9,4
25.7493227725,-80.3468451382,3040090960040,469900,7990,2487,30464,11556.2,34639.1,5996.2,51660.4,24647.6,8840.3,27,0,12,4
25.7495005785,-80.3665335702,3040080371140,205000,3000,1420,0,11925.8,40779.8,11178.4,58048.2,28220.6,5987.1,36,0,6,5
25.7495704729,-80.3530947434,3040080120500,427500,7500,2158,39088,11935.1,36589.3,7359.6,53654.1,25723.1,10374.1,49,0,6,4
25.7496352589,-80.363308775,3040080460540,350000,3570,2129,2271,11902.4,39771.7,10184.4,56967.8,27613.7,7022.1,23,0,3,4
25.7496363513,-80.3580547465,3040080170050,320000,10000,1881,9915,11892.2,38114.6,8655.3,55242.2,26595.9,8730.4,45,0,4,4
25.7498089775,-80.3659944758,3040080371370,278600,3000,1420,0,11834.2,40637.4,10959.2,57836.8,28204.2,6149.6,16,0,8,5
25.7498419801,-80.367529295,3040080370990,241000,3000,1140,0,11817.6,41116.2,11411,58329.2,28521.9,5642,21,0,9,5
25.7500668194,-80.3373165549,3040090050960,345000,8000,1748,1042,8416.3,31860.6,4507.2,48528.4,23682.6,5702.9,58,0,12,4
25.7501457625,-80.3221404327,3040100370260,382500,7500,2060,23132,3423,27401.3,844.8,43639.1,20857.6,709.4,38,0,3,4
25.7503315935,-80.3371333228,3040090050780,335000,10369,2050,1091,8320.5,31819.4,4413.1,48432.5,23754,5608,58,0,11,4
25.7505840065,-80.3431044446,3040090140110,330000,7490,1400,1125,10321.5,33683.7,4923.8,50364.6,24556.2,7609.7,42,0,9,4
25.7506540731,-80.3445416697,3040090820020,455000,7875,2389,32939,10777.3,34117.2,5149.7,50809.3,24772.8,8065.9,35,0,5,4
25.7512739436,-80.3221704992,3040100201030,470000,8775,2302,9200,3427.6,27603.5,842.5,43559.7,20873.9,717.5,15,0,1,4
25.7512872002,-80.3217195273,3040100201010,290000,8625,1077,1485,3279.1,27477,694,43413.7,20725.7,569,55,0,6,4
25.7514045673,-80.3480037811,3040090260070,355000,7885,2426,35098,11233.4,35279.7,5664.7,51890.3,25503.8,9215.3,26,0,7,4
25.7516715061,-80.3282893869,3040100010800,327000,7875,1441,1955,5427.9,29441.1,2837.8,45490.7,22878.9,2717.3,62,0,1,4
25.7517858307,-80.3272372872,3040100020270,350000,10720,1649,27922,5093.1,29150.9,2503.2,45150.6,22544.7,2382.6,61,0,5,4
25.751813704,-80.3262704006,3040100020310,318000,10560,1547,1260,4774.1,28874.7,2184.2,44836.1,22226.4,2063.6,56,0,1,4
25.7518369691,-80.329899821,3040100120550,325000,8056,1594,3928,5956.3,29938.5,3364.8,45997.5,23409.4,3245.6,48,0,8,4
25.7519738757,-80.3604940029,3040080150470,350000,9200,2307,24307,11029.3,39171.7,8959.3,55901.7,27747.7,7969.1,46,0,5,4
25.7519804473,-80.3326440099,3040100210440,360000,7500,1678,0,6861,30767.8,3826.7,46875.8,23901.3,4150,53,0,8,4
25.7520056321,-80.3499622868,3040090120100,380000,7650,2326,22471,11025,35955,5999.1,52480.5,25996.9,9810.2,45,0,4,4
25.7521311558,-80.3452050396,3040090071190,325000,8640,1386,21984,10979.5,34532.1,4847.3,50929.4,25351.7,8263.9,52,0,11,4
25.7522930371,-80.3223491184,3040100200650,302000,7500,1290,396,3485.8,27846.1,891.1,43542.4,20947.6,774.5,57,0,6,4
25.752585038,-80.3270411417,3040100020490,372000,7500,1765,2184,5029.9,29243,2432.9,45036,22494.9,2317.7,61,0,11,4
25.7525961325,-80.3265876048,3040100020510,375000,7500,1962,1485,4879.6,29113.2,2282.5,44887.8,22344.9,2167.3,61,0,12,4
25.7526416601,-80.3379205962,3040090053540,339000,7500,1533,26686,8600.1,32435.9,3626.3,48540.6,24645.7,5879.2,58,0,11,4
25.7528095497,-80.3338021534,3040100210610,330000,8625,1678,2424,7236.3,31238.5,3515.5,47187.2,24292.9,4522.1,58,0,2,4
25.7528336852,-80.3392921166,3040090053010,320000,7950,1474,2054,9061.6,32874.6,3660.7,48981,24849.4,6317.1,53,0,10,4
25.7528882439,-80.3520809261,3040080070180,409000,8000,1990,26346,10711.5,36725.8,6376.7,53118.4,26607.4,10251.8,48,0,12,4
25.7529547908,-80.3635728671,3040080250220,385000,7500,2013,3682,10676.6,40245.9,9755.6,56844.7,28621.6,6967.1,40,0,10,4
25.7529679638,-80.365866888,3040080320460,420000,7500,2369,33827,10663.4,40957,10465.4,57592.6,29068.9,6214.7,39,0,3,4
25.7530220188,-80.3425986511,3040090070310,350000,8400,1621,19156,10148.2,33886.7,4074.2,50036.9,25303.8,7368,57,0,5,4
25.7530369621,-80.3605417393,3040080150520,324900,7500,2420,30569,10654,39325.2,8816.9,55853.3,28087.5,7964.1,46,0,3,4
25.7533956721,-80.3220309498,3040100200420,335000,8000,1843,821,3391.6,27954,773.3,43356.6,20861.7,662.6,57,0,11,4
25.7534175241,-80.3628310319,3040080250360,370500,9479,2497,31761,10503.3,40075.7,9466.9,56578.2,28615.5,7217,41,0,2,4
25.7538054925,-80.3361513349,3040090051680,305000,7050,1768,2939,8034.2,32101.2,3137.8,47895.2,24864,5228.8,54,0,8,4
25.7538182924,-80.3635203115,3040080250860,390000,7500,2167,28480,10351.3,40352.8,9644.5,56795.2,28869.4,7011.9,40,0,1,4
25.7538438534,-80.3299585902,3040100120460,252500,8475,1506,1125,5992.2,30295.7,3175.5,45877.3,23462.3,3216.9,61,0,5,4
25.7541080193,-80.332254022,3040100210010,399000,9000,2315,1576,6756.9,31006.5,3047.7,46607.2,24226.6,3942.9,58,0,8,4
25.7541639394,-80.346044065,3040090071310,375000,7500,1576,22621,10243.9,35090.5,4510.2,51081.9,26142.6,8398,57,0,8,4
25.7541910528,-80.3372181147,3040090052170,372000,7500,1255,2558,8392.9,32478,3030.9,48217,25104.8,5546.1,13,0,7,4
25.7541980914,-80.3540418023,3040080070950,363000,7700,1853,1486,10272.7,37509.6,6704.3,53687.5,27332,9766.4,55,0,7,4
25.7543100815,-80.3384125035,3040090052570,300000,8904,1292,288,8791.8,32852.7,3059.1,48596.5,25261.4,5922.7,57,0,3,4
25.7543362344,-80.3227610897,3040100180580,322000,7500,1500,18789,3669.2,28338.5,1010.6,43531.3,21129.2,872,59,0,1,4
25.7544020103,-80.3457591755,3040090071550,345000,9022,1408,21555,10147.7,35035.5,4385.8,50975.8,26174.2,8289.9,27,0,9,4
25.7546320287,-80.3575982138,3040080060320,355000,8000,2040,2096,10072.4,38651,7712.6,54823.7,28056.8,8969.7,55,0,8,4
25.7546690989,-80.3296402662,3040100010390,280000,8400,1517,22321,5912.6,30346.7,2877.9,45718.6,23377,3053.8,62,0,8,4
25.7547561886,-80.3511704354,3040080050720,360000,9375,1958,22115,9999.6,36717.6,5766.7,52721.5,27052.1,9548.3,54,0,12,4
25.7554440489,-80.3444582315,3040090081480,345000,9375,2262,1348,9757.8,34814.1,3807.4,50505.4,26344.7,7811.5,57,0,3,4
25.7555677559,-80.335190428,3040100140410,355000,10050,2016,4938,7754.9,32097.4,2499.2,47455.4,25213.8,4775.2,60,0,3,4
25.7557296654,-80.3525201132,3040080052190,380000,7600,1583,18457,9679.7,37271.7,6015.7,53110.9,27583.4,9211.2,26,0,11,4
25.7557590377,-80.3512460706,3040080050520,347000,7500,2112,24387,9648.4,36893.8,5630,52695.6,27399,9196.5,56,0,9,4
25.7558045805,-80.3245922891,3040100190110,339500,7500,1721,26261,4353.1,29129.5,1529.1,44028.6,21777.1,1361.4,58,0,9,4
25.7559826054,-80.3550325236,3040080052330,360000,7600,1571,26910,9638.5,38065.4,6748.5,53917.6,28056.6,9117.7,56,0,3,4
25.7563806728,-80.3356351249,3040100140320,655000,10500,1793,2498,7938.4,32364.4,2200.6,47550.8,25384.1,4860.1,60,0,12,4
25.7565153157,-80.3237096498,3040100190360,279900,7500,1591,2004,4128.7,29018.4,1190,43698.4,21515.8,1026.5,46,0,2,4
25.7565558062,-80.3442414427,3040090080930,377000,7500,1712,845,9377.2,34932.6,3501,50366.9,26710.1,7677.3,18,0,8,4
25.7566901807,-80.358197721,3040080060990,280000,7500,1900,1046,9322,39124.9,7660.9,54915.1,28801,8799.2,55,0,4,4
25.7567592268,-80.3328896613,3040100230240,357000,7725,2373,812,7086.8,31654.4,2088.1,46652.5,24515,3962.4,56,0,9,4
25.7569035657,-80.3246315721,3040100190740,315000,12000,1578,1480,4458.3,29350,1457.3,43974.9,21833.8,1297.9,57,0,12,4
25.7570009583,-80.321082703,3040100290200,360000,9179,1960,2224,3330.3,28371.2,294.7,42800.2,20653.2,130.1,43,0,1,4
25.7575704925,-80.3253412017,3040100190910,279000,7500,1386,19244,4749.2,29676.5,1656.3,44165.9,22095.1,1480.4,58,0,4,4
25.7581400858,-80.343773889,3040090080600,225100,10000,1273,829,8785.3,35045.2,3039.3,50130.2,27173,7467,57,0,4,4
25.7582081597,-80.3417874406,3040090110010,500000,8085,2486,35378,8776.2,34479.7,2486.7,49475.1,26974.1,6808.1,44,0,11,4
25.7582337121,-80.3218848757,3040100191220,377000,7600,1877,5878,3749.8,28849,491.1,42993.1,20992,306.7,58,0,3,4
25.7584022848,-80.3616174999,3040080110110,325000,7950,1551,1245,8703.7,40395.1,8610.4,55940.7,29920.1,7681.9,51,0,8,4
25.7584138627,-80.3608378119,3040080110250,385000,7950,2179,22425,8701.3,40160.7,8356.6,55685,29787.7,7938.1,51,0,4,4
25.7588936817,-80.3425461917,3040090310550,465000,7875,2672,33451,8518,34822.9,2562.6,49703.2,27290.4,7057.8,40,0,8,4
25.7589755062,-80.3396332821,3040090730060,455000,7875,2171,27806,8497.4,33991.6,1772.4,48748.4,26825.6,6098.6,38,0,5,4
25.7590337668,-80.3251641419,3040100170640,251000,8000,2059,24913,4864.8,29912.3,1320.6,44024.5,22110.9,1339.5,58,0,12,4
25.7593099917,-80.3498722139,3040090280150,465000,11004,3251,35546,8344.5,37019.8,4753.1,52057.9,28356.7,7893,43,0,6,4
25.7596568579,-80.3612449887,3040080110470,335000,7700,1419,403,8233.4,40474.1,8436.7,55780.6,30238.4,7705.2,50,0,12,4
25.7596711779,-80.3605534107,3040080110500,355000,8500,2086,1003,8232,40276,8205.6,55549.3,30133.9,7722.6,50,0,6,4
25.7599515333,-80.3620829654,3040080230110,630000,16421,4492,35592,8096,40748.6,8655.6,55999.7,30456.7,7524.9,41,0,7,4
25.7600505782,-80.349916842,3040090280200,405000,11004,2380,165,8077.6,37153.8,4709.3,52040.3,28608,7626.1,43,0,11,4
25.7600707215,-80.3582250023,3040080062160,345000,7575,1860,1380,8104.6,39633.5,7423.9,54767.9,29875.6,7617.7,56,0,12,4
25.7604098917,-80.3600687947,3040080061370,354900,8080,1503,4237,7971.1,40226,8007.1,55350.2,30275.9,7471.9,53,0,12,4
25.7607578667,-80.3622154377,3040080230080,510000,10607,3224,25644,7807.2,40917.2,8692.9,56031.9,30736.6,7251.3,39,0,3,4
25.7607583933,-80.3479659847,3040080050040,310000,9375,1661,1870,7843,36702.3,4029.5,51370.4,28586.8,7392.1,56,0,3,4
25.7619482383,-80.366343036,2540050010683,335000,11550,2327,1891,7354.1,42333.8,10056.7,57369.2,31810.2,6188.1,50,0,1,4
25.762010081,-80.3631807354,2540050500040,519000,7493,2485,8510,7356.3,41406.2,9018.5,56335.1,31287.6,6760,0,0,10,4
25.7620156816,-80.3626315756,2540050500070,490000,8384,2242,2890,7351.8,41241.6,8838,56154.6,31191.9,6784.5,1,0,2,4
